@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
2690,'2019/01/26 16:19:50:018',17,0,0.100616,-0.786438,0.8066,0.087607,0.42,1,1,0,0
2691,'2019/01/26 16:19:50:048',17,0,0.21199,-0.829224,0.859812,0.096429,0.42,1,1,0,0
2692,'2019/01/26 16:19:50:081',17,0,0.21199,-0.951035,0.969622,0.129,0.42,1,1,0,0
2693,'2019/01/26 16:19:50:108',17,0,0.21199,-0.919861,0.942879,0.14382,0.42,1,1,0,0
2694,'2019/01/26 16:19:50:139',17,0,0.277695,-1.029709,1.068886,0.161704,0.42,1,1,0,0
2695,'2019/01/26 16:19:50:171',17,0,0.277695,-1.332626,1.344752,0.220038,0.42,1,1,0,0
2696,'2019/01/26 16:19:50:273',17,0,0.277695,-1.303833,1.318757,0.236361,0.42,1,1,0,0
2697,'2019/01/26 16:19:50:274',17,0,0.277695,-1.195236,1.211626,0.222878,0.42,1,1,0,0
2698,'2019/01/26 16:19:50:274',17,0,0.277695,-1.251526,1.255602,0.211446,0.42,1,1,0,0
2699,'2019/01/26 16:19:50:289',17,0.013535,0.277695,-1.40773,1.409706,0.212981,0.42,1,1,0,0
2700,'2019/01/26 16:19:50:349',17,0.013535,0.277695,-1.405136,1.416057,0.202293,0.42,1,1,0,0
2701,'2019/01/26 16:19:50:349',17,0.027206,0.277695,-1.396729,1.407345,0.179082,0.42,1,1,0,0
2702,'2019/01/26 16:19:50:386',17,0.030731,0.277695,-1.354996,1.364952,0.158366,0.42,1,1,0,0
2703,'2019/01/26 16:19:50:410',17,0.030731,0.277695,-1.284897,1.297664,0.11072,0.42,1,1,0,0
2704,'2019/01/26 16:19:50:440',17,0.030731,0.180725,-1.25325,1.265629,0.06957,0.42,1,1,0,0
2705,'2019/01/26 16:19:50:471',17,0.030731,0.180725,-1.13382,1.142939,0.08854,0.42,1,1,0,0
2706,'2019/01/26 16:19:50:500',17,0.030731,0.180725,-1.060883,1.073332,0.113591,0.42,1,1,0,0
2707,'2019/01/26 16:19:50:531',17,0.030731,0.180725,-1.015823,1.033512,0.136533,0.42,1,1,0,0
2708,'2019/01/26 16:19:50:560',17,0.030731,0.180725,-0.933899,0.949523,0.167439,0.42,1,1,0,0
2709,'2019/01/26 16:19:50:591',17,0.030731,0.180725,-0.910126,0.926498,0.179184,0.42,1,1,0,0
2710,'2019/01/26 16:19:50:621',17,0.030731,0.180725,-0.829971,0.845607,0.188154,0.42,1,1,0,0
2711,'2019/01/26 16:19:50:650',17,0.030731,0.180725,-0.728653,0.748721,0.195586,0.42,1,1,0,0
2712,'2019/01/26 16:19:50:680',17,0.017624,0.180725,-0.605316,0.632021,0.207847,0.42,1,1,0,0
2713,'2019/01/26 16:19:50:713',17,0.002655,0.176559,-0.649796,0.67933,0.200558,0.42,1,1,0,0
2714,'2019/01/26 16:19:50:741',17,0,0.173935,-0.617218,0.660673,0.182324,0.42,1,1,0,0
2715,'2019/01/26 16:19:50:771',17,0,0.173935,-0.537964,0.584262,0.176636,0.42,1,1,0,0
2716,'2019/01/26 16:19:50:801',17,0,0.173935,-0.505508,0.53822,0.169578,0.42,1,1,0,0
2717,'2019/01/26 16:19:50:831',17,0,0.148438,-0.58136,0.604429,0.145625,0.42,1,1,0,0
2718,'2019/01/26 16:19:50:863',17,0,0.126785,-0.658752,0.671218,0.120821,0.42,1,1,0,0
2719,'2019/01/26 16:19:50:908',17,0,0.070206,-0.688354,0.695491,0.089662,0.42,1,1,0,0
2720,'2019/01/26 16:19:50:923',17,0,0.140335,-0.661179,0.694927,0.064808,0.42,1,1,0,0
2721,'2019/01/26 16:19:50:952',17,0,0.246399,-0.842392,0.896876,0.088082,0.42,1,1,0,0
2722,'2019/01/26 16:19:50:982',17,0,0.246399,-0.998169,1.016822,0.139044,0.42,1,1,0,0
2723,'2019/01/26 16:19:51:013',17,0.046936,0.246399,-1.178497,1.182626,0.204753,0.42,1,1,0,0
2724,'2019/01/26 16:19:51:042',17,0.046936,0.246399,-1.30896,1.316688,0.264215,0.42,1,1,0,0
2725,'2019/01/26 16:19:51:070',17,0.046936,0.342957,-1.538422,1.576347,0.328996,0.42,1,1,0,0
2726,'2019/01/26 16:19:51:104',17,0.046936,0.353073,-1.607727,1.646042,0.362576,0.42,1,1,0,0
2727,'2019/01/26 16:19:51:132',17,0.053207,0.353073,-1.551346,1.56445,0.365633,0.42,1,1,0,0
2728,'2019/01/26 16:19:51:163',17,0.053207,0.353073,-1.46521,1.473011,0.34714,0.42,1,1,0,0
2729,'2019/01/26 16:19:51:192',17,0.053207,0.353073,-1.39888,1.415045,0.309039,0.42,1,1,0,0
2730,'2019/01/26 16:19:51:223',17,0.053207,0.353073,-1.280121,1.297095,0.237624,0.42,1,1,0,0
2731,'2019/01/26 16:19:51:253',17,0.053207,0.353073,-1.198959,1.206223,0.184564,0.42,1,1,0,0
2732,'2019/01/26 16:19:51:283',17,0.053207,0.353073,-1.181534,1.186199,0.155212,0.42,1,1,0,0
2733,'2019/01/26 16:19:51:313',17,0.053207,0.353073,-1.107681,1.125215,0.165131,0.42,1,1,0,0
2734,'2019/01/26 16:19:51:344',17,0.053207,0.353073,-1.141815,1.167636,0.177816,0.42,1,1,0,0
2735,'2019/01/26 16:19:51:374',17,0.053207,0.353073,-1.02211,1.03295,0.189371,0.42,1,1,0,0
2736,'2019/01/26 16:19:51:411',17,0.053207,0.221939,-0.83136,0.835983,0.204044,0.42,1,1,0,0
2737,'2019/01/26 16:19:51:434',17,0.024719,0.221939,-0.737717,0.745324,0.216687,0.42,1,1,0,0
2738,'2019/01/26 16:19:51:464',17,0,0.221939,-0.604553,0.625377,0.238839,0.42,1,1,0,0
2739,'2019/01/26 16:19:51:494',17,0,0.221939,-0.560547,0.588705,0.248757,0.42,1,1,0,0
2740,'2019/01/26 16:19:51:524',17,0,0.221939,-0.55542,0.586752,0.252411,0.42,1,1,0,0
2741,'2019/01/26 16:19:51:554',17,0,0.221939,-0.49324,0.526802,0.255961,0.42,1,1,0,0
2742,'2019/01/26 16:19:51:584',17,0,0.221939,-0.439423,0.47295,0.248909,0.42,1,1,0,0
2743,'2019/01/26 16:19:51:615',17,0,0.221939,-0.531204,0.57241,0.224845,0.42,1,1,0,0
2744,'2019/01/26 16:19:51:645',17,0,0.126038,-0.616714,0.653785,0.167643,0.42,1,1,0,0
2745,'2019/01/26 16:19:51:674',17,0,0.035522,-0.628235,0.636779,0.10911,0.42,1,1,0,0
2746,'2019/01/26 16:19:51:707',17,0,0.037842,-0.651276,0.661164,0.08053,0.42,1,1,0,0
2747,'2019/01/26 16:19:51:735',17,0,0.037842,-0.685287,0.711901,0.0714,0.42,1,1,0,0
2748,'2019/01/26 16:19:51:766',17,0,0.066635,-0.850067,0.856079,0.109069,0.42,1,1,0,0
2749,'2019/01/26 16:19:51:795',17,0.068405,0.108612,-1.268219,1.274698,0.226324,0.42,1,1,0,0
2750,'2019/01/26 16:19:51:825',17,0.068405,0.164215,-1.439926,1.44926,0.317848,0.42,1,1,0,0
2751,'2019/01/26 16:19:51:856',17,0.068405,0.172455,-1.494705,1.504621,0.371199,0.42,1,1,0,0
2752,'2019/01/26 16:19:51:891',17,0.068405,0.172455,-1.398438,1.407395,0.373895,0.42,1,1,0,0
2753,'2019/01/26 16:19:51:933',17,0.068405,0.172455,-1.516388,1.525122,0.378642,0.42,1,1,0,0
2754,'2019/01/26 16:19:51:955',17,0.068405,0.196701,-1.558334,1.571464,0.375024,0.42,1,1,0,0
2755,'2019/01/26 16:19:51:976',17,0.068405,0.196701,-1.435684,1.443792,0.339423,0.42,1,1,0,0
2756,'2019/01/26 16:19:52:006',17,0.068405,0.196701,-1.293198,1.294397,0.279314,0.42,1,1,0,0
2757,'2019/01/26 16:19:52:036',17,0.068405,0.196701,-1.263855,1.264745,0.194174,0.42,1,1,0,0
2758,'2019/01/26 16:19:52:066',17,0.068405,0.196701,-1.272995,1.275997,0.106562,0.42,1,1,0,0
2759,'2019/01/26 16:19:52:097',17,0,0.196701,-1.216751,1.220359,0.113536,0.42,1,1,0,0
2760,'2019/01/26 16:19:52:127',17,0,0.196701,-1.179565,1.179904,0.127831,0.42,1,1,0,0
2761,'2019/01/26 16:19:52:156',17,0,0.196701,-1.091232,1.091672,0.1427,0.42,1,1,0,0
2762,'2019/01/26 16:19:52:189',17,0,0.196701,-0.957397,0.95867,0.176591,0.42,1,1,0,0
2763,'2019/01/26 16:19:52:227',17,0,0.196701,-0.872528,0.875845,0.194592,0.42,1,1,0,0
2764,'2019/01/26 16:19:52:247',17,0,0.149261,-0.760681,0.769976,0.200553,0.42,1,1,0,0
2765,'2019/01/26 16:19:52:277',17,0,0.080444,-0.701797,0.714713,0.210882,0.42,1,1,0,0
2766,'2019/01/26 16:19:52:307',17,0,0.080444,-0.575394,0.600418,0.239809,0.42,1,1,0,0
2767,'2019/01/26 16:19:52:337',17,0,0.080444,-0.556427,0.592495,0.252374,0.42,1,1,0,0
2768,'2019/01/26 16:19:52:367',17,0,0.080444,-0.572479,0.60773,0.241223,0.42,1,1,0,0
2769,'2019/01/26 16:19:52:397',17,0,0.017212,-0.527161,0.558363,0.224026,0.42,1,1,0,0
2770,'2019/01/26 16:19:52:434',17,0,0.014374,-0.521347,0.542729,0.191075,0.42,1,1,0,0
2771,'2019/01/26 16:19:52:458',17,0,0.014374,-0.546219,0.584371,0.148611,0.42,1,1,0,0
2772,'2019/01/26 16:19:52:488',17,0,0,-0.636948,0.665395,0.110508,0.42,1,1,0,0
2773,'2019/01/26 16:19:52:518',17,0,0,-0.63324,0.643372,0.074964,0.42,1,1,0,0
2774,'2019/01/26 16:19:52:550',17,0,0.018051,-0.626175,0.637502,0.054869,0.42,1,1,0,0
2775,'2019/01/26 16:19:52:579',17,0,0.018051,-0.736908,0.751614,0.062519,0.42,1,1,0,0
2776,'2019/01/26 16:19:52:609',17,0,0.018051,-0.897568,0.902215,0.110005,0.42,1,1,0,0
2777,'2019/01/26 16:19:52:638',17,0,0.076767,-1.0578,1.065313,0.166745,0.42,1,1,0,0
2778,'2019/01/26 16:19:52:668',17,0,0.182358,-1.411545,1.425412,0.27178,0.42,1,1,0,0
2779,'2019/01/26 16:19:52:700',17,0,0.202972,-1.582687,1.595901,0.353681,0.42,1,1,0,0
2780,'2019/01/26 16:19:52:731',17,0,0.202972,-1.393234,1.399554,0.365478,0.42,1,1,0,0
2781,'2019/01/26 16:19:52:759',17,0,0.202972,-1.418701,1.421933,0.362266,0.42,1,1,0,0
2782,'2019/01/26 16:19:52:789',17,0,0.202972,-1.590424,1.597854,0.369183,0.42,1,1,0,0
2783,'2019/01/26 16:19:52:820',17,0,0.202972,-1.497528,1.502489,0.341792,0.42,1,1,0,0
2784,'2019/01/26 16:19:52:873',17,0,0.202972,-1.395508,1.397417,0.280227,0.42,1,1,0,0
2785,'2019/01/26 16:19:52:880',17,0,0.202972,-1.300095,1.303866,0.209409,0.42,1,1,0,0
2786,'2019/01/26 16:19:52:910',17,0,0.202972,-1.229095,1.236532,0.153122,0.42,1,1,0,0
2787,'2019/01/26 16:19:52:941',17,0,0.202972,-1.160126,1.168954,0.132809,0.42,1,1,0,0
2788,'2019/01/26 16:19:52:976',17,0,0.202972,-1.141083,1.147053,0.153242,0.42,1,1,0,0
2789,'2019/01/26 16:19:53:000',17,0,0.133362,-1.066956,1.075535,0.159909,0.42,1,1,0,0
2790,'2019/01/26 16:19:53:030',17,0,0.133362,-1.003204,1.016079,0.18301,0.42,1,1,0,0
2791,'2019/01/26 16:19:53:060',17,0,0.133362,-0.876022,0.893392,0.212069,0.42,1,1,0,0
2792,'2019/01/26 16:19:53:090',17,0,0.121338,-0.817108,0.827841,0.205991,0.42,1,1,0,0
2793,'2019/01/26 16:19:53:120',17,0,0.121338,-0.757156,0.774182,0.200273,0.42,1,1,0,0
2794,'2019/01/26 16:19:53:150',17,0,0.121338,-0.645477,0.674566,0.206412,0.42,1,1,0,0
2795,'2019/01/26 16:19:53:181',17,0,0.121338,-0.648087,0.681021,0.20417,0.42,1,1,0,0
2796,'2019/01/26 16:19:53:211',17,0,0.121338,-0.59996,0.644488,0.200578,0.42,1,1,0,0
2797,'2019/01/26 16:19:53:243',17,0,0.121338,-0.539917,0.597743,0.197614,0.42,1,1,0,0
2798,'2019/01/26 16:19:53:271',17,0,0.121338,-0.495468,0.535876,0.183711,0.42,1,1,0,0
2799,'2019/01/26 16:19:53:301',17,0,0.121338,-0.51178,0.563721,0.160418,0.42,1,1,0,0
2800,'2019/01/26 16:19:53:331',17,0,0.119095,-0.481339,0.522971,0.132265,0.42,1,1,0,0
2801,'2019/01/26 16:19:53:361',17,0,0,-0.533493,0.572887,0.108143,0.42,1,1,0,0
2802,'2019/01/26 16:19:53:392',17,0,0,-0.673782,0.692049,0.086056,0.42,1,1,0,0
2803,'2019/01/26 16:19:53:422',17,0,0.113708,-0.736938,0.766443,0.082226,0.42,1,1,0,0
2804,'2019/01/26 16:19:53:459',17,0,0.154755,-0.932999,0.959385,0.132611,0.42,1,1,0,0
2805,'2019/01/26 16:19:53:482',17,0,0.154755,-1.079056,1.084306,0.192668,0.42,1,1,0,0
2806,'2019/01/26 16:19:53:513',17,0,0.154755,-1.073456,1.073965,0.227503,0.42,1,1,0,0
2807,'2019/01/26 16:19:53:542',17,0.034012,0.154755,-1.180542,1.183274,0.259687,0.42,1,1,0,0
2808,'2019/01/26 16:19:53:573',17,0.043961,0.238495,-1.624512,1.642514,0.346696,0.42,1,1,0,0
2809,'2019/01/26 16:19:53:603',17,0.043961,0.338577,-1.664902,1.699421,0.392818,0.42,1,1,0,0
2810,'2019/01/26 16:19:53:632',17,0.086304,0.338577,-1.71991,1.74816,0.405416,0.42,1,1,0,0
2811,'2019/01/26 16:19:53:663',17,0.086304,0.338577,-1.62764,1.645733,0.378593,0.42,1,1,0,0
2812,'2019/01/26 16:19:53:693',17,0.086304,0.338577,-1.460861,1.475658,0.333636,0.42,1,1,0,0
2813,'2019/01/26 16:19:53:723',17,0.086304,0.338577,-1.47345,1.501096,0.275151,0.42,1,1,0,0
2814,'2019/01/26 16:19:53:755',17,0.086304,0.338577,-1.300247,1.333379,0.233966,0.42,1,1,0,0
2815,'2019/01/26 16:19:53:783',17,0.086304,0.338577,-1.07724,1.078934,0.234232,0.42,1,1,0,0
2816,'2019/01/26 16:19:53:813',17,0.086304,0.338577,-0.883087,0.889829,0.267079,0.42,1,1,0,0
2817,'2019/01/26 16:19:53:844',17,0.086304,0.338577,-0.910538,0.920524,0.299683,0.42,1,1,0,0
2818,'2019/01/26 16:19:53:873',17,0.086304,0.338577,-0.952835,0.964687,0.311116,0.42,1,1,0,0
2819,'2019/01/26 16:19:53:904',17,0.086304,0.300873,-0.816223,0.830784,0.317615,0.42,1,1,0,0
2820,'2019/01/26 16:19:53:934',17,0.062134,0.293884,-0.757111,0.778106,0.297438,0.42,1,1,0,0
2821,'2019/01/26 16:19:53:969',17,0.062134,0.293884,-0.698776,0.727226,0.270028,0.42,1,1,0,0
2822,'2019/01/26 16:19:53:994',17,0.062134,0.293884,-0.640259,0.676643,0.251605,0.42,1,1,0,0
2823,'2019/01/26 16:19:54:024',17,0,0.293884,-0.593872,0.641162,0.202542,0.42,1,1,0,0
2824,'2019/01/26 16:19:54:055',17,0,0.06514,-0.595978,0.643099,0.155169,0.42,1,1,0,0
2825,'2019/01/26 16:19:54:089',17,0,0.06514,-0.584335,0.629719,0.133725,0.42,1,1,0,0
2826,'2019/01/26 16:19:54:114',17,0,0.06514,-0.596786,0.631086,0.13136,0.42,1,1,0,0
2827,'2019/01/26 16:19:54:145',17,0,0.06514,-0.642181,0.681361,0.114997,0.42,1,1,0,0
2828,'2019/01/26 16:19:54:174',17,0,0,-0.615173,0.645759,0.074765,0.42,1,1,0,0
2829,'2019/01/26 16:19:54:204',17,0,0,-0.729019,0.744657,0.058703,0.42,1,1,0,0
2830,'2019/01/26 16:19:54:235',17,0,0.009995,-0.857208,0.876043,0.08115,0.42,1,1,0,0
2831,'2019/01/26 16:19:54:265',17,0,0.009995,-0.878708,0.902275,0.105173,0.42,1,1,0,0
2832,'2019/01/26 16:19:54:295',17,0,0.009995,-0.778687,0.802462,0.108949,0.42,1,1,0,0
2833,'2019/01/26 16:19:54:325',17,0,0.082657,-0.817291,0.830389,0.110419,0.42,1,1,0,0
2834,'2019/01/26 16:19:54:356',17,0,0.082657,-1.234589,1.236441,0.185452,0.42,1,1,0,0
2835,'2019/01/26 16:19:54:385',17,0,0.107071,-1.413193,1.41765,0.254719,0.42,1,1,0,0
2836,'2019/01/26 16:19:54:415',17,0,0.169022,-1.43277,1.442706,0.290504,0.42,1,1,0,0
2837,'2019/01/26 16:19:54:446',17,0,0.174637,-1.411469,1.423747,0.30307,0.42,1,1,0,0
2838,'2019/01/26 16:19:54:481',17,0,0.174637,-1.431549,1.440965,0.293694,0.42,1,1,0,0
2839,'2019/01/26 16:19:54:506',17,0.037567,0.174637,-1.459793,1.465109,0.283417,0.42,1,1,0,0
2840,'2019/01/26 16:19:54:537',17,0.052567,0.174637,-1.384598,1.389044,0.268709,0.42,1,1,0,0
2841,'2019/01/26 16:19:54:566',17,0.052567,0.174637,-1.307068,1.309763,0.243134,0.42,1,1,0,0
2842,'2019/01/26 16:19:54:596',17,0.052567,0.174637,-1.226822,1.229711,0.182793,0.42,1,1,0,0
2843,'2019/01/26 16:19:54:627',17,0.052567,0.174637,-1.171066,1.176609,0.098389,0.42,1,1,0,0
2844,'2019/01/26 16:19:54:657',17,0.052567,0.174637,-1.171402,1.180036,0.10707,0.42,1,1,0,0
2845,'2019/01/26 16:19:54:686',17,0.052567,0.174637,-1.061447,1.06734,0.132358,0.42,1,1,0,0
2846,'2019/01/26 16:19:54:717',17,0.052567,0.174637,-0.95108,0.957552,0.161767,0.42,1,1,0,0
2847,'2019/01/26 16:19:54:748',17,0.052567,0.160965,-0.863342,0.872512,0.190641,0.42,1,1,0,0
2848,'2019/01/26 16:19:54:788',17,0.052567,0.125488,-0.742355,0.757641,0.218093,0.42,1,1,0,0
2849,'2019/01/26 16:19:54:808',17,0.052567,0.125488,-0.663132,0.685265,0.229694,0.42,1,1,0,0
2850,'2019/01/26 16:19:54:837',17,0.026199,0.125488,-0.666718,0.694177,0.227394,0.42,1,1,0,0
2851,'2019/01/26 16:19:54:867',17,0,0.125488,-0.650543,0.687567,0.218805,0.42,1,1,0,0
2852,'2019/01/26 16:19:54:898',17,0,0.125488,-0.598389,0.64097,0.210837,0.42,1,1,0,0
2853,'2019/01/26 16:19:54:926',17,0,0.125488,-0.609863,0.657355,0.192884,0.42,1,1,0,0
2854,'2019/01/26 16:19:54:958',17,0,0.0784,-0.67012,0.717897,0.149554,0.42,1,1,0,0
2855,'2019/01/26 16:19:54:993',17,0,0.051132,-0.740173,0.782932,0.10722,0.42,1,1,0,0
2856,'2019/01/26 16:19:55:017',17,0,0.037292,-0.811752,0.839657,0.081735,0.42,1,1,0,0
2857,'2019/01/26 16:19:55:048',17,0,0.011856,-0.893387,0.9137,0.08794,0.42,1,1,0,0
2858,'2019/01/26 16:19:55:078',17,0,0.036163,-0.979904,0.996324,0.120846,0.42,1,1,0,0
2859,'2019/01/26 16:19:55:108',17,0,0.036163,-1.074905,1.087641,0.15649,0.42,1,1,0,0
2860,'2019/01/26 16:19:55:139',17,0,0.036163,-1.11174,1.124384,0.182094,0.42,1,1,0,0
2861,'2019/01/26 16:20:18:051',18,0.025131,0.201706,-1.685547,1.693891,0.214277,1,1,1,1,0
2862,'2019/01/26 16:20:18:082',18,0.087479,0.201706,-1.290833,1.294288,0.208162,1,1,1,1,0
2863,'2019/01/26 16:20:18:112',18,0.104935,0.201706,-0.699371,0.71384,0.259885,1,1,1,1,0
2864,'2019/01/26 16:20:18:144',18,0.104935,0.201706,0.178055,0.409911,0.481807,1,1,1,1,0
2865,'2019/01/26 16:20:18:172',18,0.104935,0.402832,1.041534,1.263447,0.790922,1,1,1,1,0
2866,'2019/01/26 16:20:18:202',18,0.104935,0.402832,1.112946,1.15237,0.979676,1,1,1,1,0
2867,'2019/01/26 16:20:18:234',18,0.321167,0.402832,-0.602661,0.722499,0.964156,1,1,1,1,0
2868,'2019/01/26 16:20:18:264',18,1.01416,0.402832,-3.527527,3.673309,1.308515,1,1,1,1,0
2869,'2019/01/26 16:20:18:290',18,1.202545,0.402832,-4.295059,4.460451,1.677001,1,1,1,1,0
2870,'2019/01/26 16:20:18:331',18,1.202545,0.402832,-2.702835,2.788203,1.742348,1,1,1,1,0
2871,'2019/01/26 16:20:18:351',18,1.202545,0.441086,-0.315109,0.556817,1.756314,1,1,1,1,0
2872,'2019/01/26 16:20:18:383',18,1.202545,0.948975,1.45192,1.914778,1.913774,1,1,1,1,0
2873,'2019/01/26 16:20:18:413',18,1.202545,0.948975,1.83223,2.127491,2.075675,1,1,1,1,0
2874,'2019/01/26 16:20:18:443',18,1.202545,0.948975,0.947067,0.973904,2.116282,1,1,1,1,0
2875,'2019/01/26 16:20:18:473',18,1.202545,0.948975,-1.845505,1.889959,2.082158,1,1,1,1,0
2876,'2019/01/26 16:20:18:501',18,1.202545,0.948975,-3.710922,3.797167,2.1423,1,1,1,1,0
2877,'2019/01/26 16:20:18:533',18,1.202545,0.948975,-3.469437,3.570906,2.223187,1,1,1,1,0
2878,'2019/01/26 16:20:18:563',18,1.202545,0.948975,-2.06337,2.125199,2.135504,1,1,1,1,0
2879,'2019/01/26 16:20:18:593',18,0.844482,0.948975,-0.37825,0.516448,1.920057,1,1,1,1,0
2880,'2019/01/26 16:20:18:623',18,0.844482,0.948975,1.087677,1.580351,1.925639,1,1,1,1,0
2881,'2019/01/26 16:20:18:653',18,0.844482,0.948975,1.750534,2.100183,2.056443,1,1,1,1,0
2882,'2019/01/26 16:20:18:683',18,0.844482,0.850388,0.415405,0.631472,1.983303,1,1,1,1,0
2883,'2019/01/26 16:20:18:716',18,0.844482,0.850388,-2.607056,2.705238,1.896806,1,1,1,1,0
2884,'2019/01/26 16:20:18:742',18,1.094177,0.850388,-3.685379,3.853304,1.933128,1,1,1,1,0
2885,'2019/01/26 16:20:18:775',18,1.094177,0.850388,-3.226837,3.335717,2.004446,1,1,1,1,0
2886,'2019/01/26 16:20:18:804',18,1.094177,0.850388,-1.130173,1.141198,1.876666,1,1,1,1,0
2887,'2019/01/26 16:20:18:844',18,1.094177,0.850388,0.715866,1.202092,1.818824,1,1,1,1,0
2888,'2019/01/26 16:20:18:864',18,1.094177,0.850388,1.626724,2.020559,1.919379,1,1,1,1,0
2889,'2019/01/26 16:20:18:895',18,1.094177,0.850388,1.129242,1.34895,1.984505,1,1,1,1,0
2890,'2019/01/26 16:20:18:925',18,1.094177,0.709229,-0.976166,1.104504,1.926313,1,1,1,1,0
2891,'2019/01/26 16:20:18:954',18,1.094177,0.705978,-2.689362,2.839206,1.84355,1,1,1,1,0
2892,'2019/01/26 16:20:18:985',18,1.094177,0.705978,-3.441162,3.518599,1.900669,1,1,1,1,0
2893,'2019/01/26 16:20:19:015',18,1.094177,0.705978,-2.961899,3.012431,1.925493,1,1,1,1,0
2894,'2019/01/26 16:20:19:053',18,0.844589,0.705978,-1.354156,1.390606,1.777889,1,1,1,1,0
2895,'2019/01/26 16:20:19:075',18,0.835068,0.925873,0.556808,1.329319,1.714311,1,1,1,1,0
2896,'2019/01/26 16:20:19:105',18,0.835068,0.925873,1.731598,2.134451,1.875359,1,1,1,1,0
2897,'2019/01/26 16:20:19:135',18,0.835068,0.925873,1.403275,1.510969,1.932813,1,1,1,1,0
2898,'2019/01/26 16:20:19:213',18,0.835068,0.925873,-0.552689,0.726966,1.799259,1,1,1,1,0
2899,'2019/01/26 16:20:19:214',18,1.030807,0.925873,-3.315201,3.484154,1.837222,1,1,1,1,0
2900,'2019/01/26 16:20:19:224',18,1.091843,0.925873,-3.631256,3.798345,1.977947,1,1,1,1,0
2901,'2019/01/26 16:20:19:255',18,1.091843,0.925873,-2.606903,2.682814,1.972826,1,1,1,1,0
2902,'2019/01/26 16:20:19:287',18,1.091843,0.925873,-1.00795,1.034276,1.854703,1,1,1,1,0
2903,'2019/01/26 16:20:19:316',18,1.091843,0.925873,0.164673,0.958542,1.789305,1,1,1,1,0
2904,'2019/01/26 16:20:19:352',18,1.091843,0.997269,1.285141,1.825266,1.889,1,1,1,1,0
2905,'2019/01/26 16:20:19:376',18,1.091843,0.997269,1.250702,1.460395,1.942116,1,1,1,1,0
2906,'2019/01/26 16:20:19:406',18,1.091843,0.997269,-0.438385,0.670109,1.793045,1,1,1,1,0
2907,'2019/01/26 16:20:19:438',18,1.091843,0.997269,-3.212952,3.408239,1.774716,1,1,1,1,0
2908,'2019/01/26 16:20:19:468',18,1.185684,0.997269,-3.565857,3.765637,1.890171,1,1,1,1,0
2909,'2019/01/26 16:20:19:498',18,1.185684,0.997269,-2.519073,2.634348,1.828115,1,1,1,1,0
2910,'2019/01/26 16:20:19:527',18,1.185684,0.997269,-0.975952,0.989934,1.67529,1,1,1,1,0
2911,'2019/01/26 16:20:19:556',18,1.185684,0.997269,0.085617,0.850142,1.637478,1,1,1,1,0
2912,'2019/01/26 16:20:19:587',18,1.185684,1.101288,1.582275,2.160918,1.796059,1,1,1,1,0
2913,'2019/01/26 16:20:19:617',18,1.185684,1.101288,1.387497,1.706274,1.88569,1,1,1,1,0
2914,'2019/01/26 16:20:19:647',18,1.185684,1.101288,-0.590134,0.744852,1.788368,1,1,1,1,0
2915,'2019/01/26 16:20:19:676',18,1.185684,1.101288,-3.119492,3.371348,1.792337,1,1,1,1,0
2916,'2019/01/26 16:20:19:706',18,1.185684,1.101288,-2.881287,3.002154,1.846189,1,1,1,1,0
2917,'2019/01/26 16:20:19:736',18,1.185684,1.101288,-2.413818,2.440731,1.781315,1,1,1,1,0
2918,'2019/01/26 16:20:19:767',18,1.05957,1.101288,-1.455338,1.472324,1.618016,1,1,1,1,0
2919,'2019/01/26 16:20:19:798',18,1.05957,1.101288,-0.163025,0.360387,1.563379,1,1,1,1,0
2920,'2019/01/26 16:20:19:827',18,1.05957,1.101288,1.101624,1.219235,1.667964,1,1,1,1,0
2921,'2019/01/26 16:20:19:863',18,1.05957,1.101288,1.408173,1.550178,1.770087,1,1,1,1,0
2922,'2019/01/26 16:20:19:888',18,1.05957,0.698517,0.025742,0.22395,1.642731,1,1,1,1,0
2923,'2019/01/26 16:20:19:916',18,1.05957,0.386765,-2.689529,2.735476,1.586462,1,1,1,1,0
2924,'2019/01/26 16:20:19:950',18,1.05957,0.386765,-3.803894,3.884628,1.770032,1,1,1,1,0
2925,'2019/01/26 16:20:19:977',18,0.797577,0.386765,-2.9077,2.992141,1.750479,1,1,1,1,0
2926,'2019/01/26 16:20:20:008',18,0.783432,0.386765,-1.038162,1.122538,1.678015,1,1,1,1,0
2927,'2019/01/26 16:20:20:038',18,0.783432,0.386765,0.175323,0.245291,1.669489,1,1,1,1,0
2928,'2019/01/26 16:20:20:068',18,0.783432,0.480896,1.312119,1.540773,1.785583,1,1,1,1,0
2929,'2019/01/26 16:20:20:099',18,0.783432,0.669189,1.326828,1.662374,1.880305,1,1,1,1,0
2930,'2019/01/26 16:20:20:129',18,0.783432,0.669189,0.164993,0.459889,1.820109,1,1,1,1,0
2931,'2019/01/26 16:20:20:159',18,0.783432,0.669189,-2.354904,2.440732,1.753259,1,1,1,1,0
